itemset_id,candidate_items
14110,"[31432 34338 25194 12942  7377 19204 13979   706 27447 28955 40090 36689
 42035 34643   231 13708 21265  4191 27897 16606 33644 38976 38871   784
 37284 27999 10434 36413 22347  8487 16326 40969 24947 13707 16926 12820
 41045 25264 16941  8197  9628  7876 35430 18589  9574 42089 38600 27596
 33008 31941 27761  7945 40884 21114 33642  1363 26625 11280 10810 37752
 23507 25860 26324 32842 23867 14492 16118 17187  7530 19090  5106 11750
  2568 33730 29189 41299 24295 29169 22251 30028  8155 14230 12819 37718
 13144 23968 40395 14985 13597  8943  3620  8007 36867 15430  6056 28620
 21506 33299 29197 20422]"
7740,"[31432 42035 12942 19204 13979 34338 27447  7377   706 28955 25194 21265
 33644   231 13708 36689 27999 37284   784  8197 40090 27897  7876 16326
 22347 24947  9628 41045 40884 18589 38976 24295 38600  7945 40969 11280
 13707 36413 32842 36867 16606 38871 25264 41739 26625  6056 21059 33008
 10810 32102 26324 27761 12819   494 25860 30116 33299 11750 33730 21030
 33642  5106 37752 21114 30028 15430 28069 15765 27596  7977 41299 19090
 14985 16746  2568 42089 14492 36370     0 13629 24332 23867  7530 13297
 31605 28620 23968 41034 35099 12820 23507  8398 29197 14230  4179  3620
 29169 38471 28156  1738]"
18015,"[34338 31432 25194 19204 13979 27447  4191 28955 12942 14190 19090  7377
  8487 34643 16926 27596 37284 16941  1363 38939 27999 10434 16606   706
 13707   291 38871 36413 14230 42035 21506  8155 27897 11280 40090 30788
  7530  1554  6655  8007  7876 36689 25186  8525 41045 40969 14536 35603
  8532 42089 13708 39475  8943 17187   231  9574 14492 38976 29189 35072
 41526 22409 18481 23832 14084 33644 31941 16118 12820   784 20422 10121
  4986 21011 13144 29169  9628 25264  4851  5553 14985 28867 31128 12819
 16326 26324 19802 23867 30116 39609 35358 13597  7587 15910  6711 35430
 14713 36370 25076 19353]"
5449,"[34338 31432 25194 19204 13979 27447 12942  7377 28955  4191 16926  8487
 34643 19090   706 14190 42035 27999 36689 37284 27596 40090 38871   231
 16606 13707 10434 16941 36413 27897 33644   784 13708 12820  7876  1363
  9628 38939 16326 11280 38976 25264 41045 40969 21265  8155  8007 30788
 21506 14230   291  6655  9574 20422 29189  8943 22347 42089 35430 16118
 24947 31941  8525 26324 32842 14536  7530 35603 39475 17187 28867 14492
 40884  1554 22409 13144 29169  8532 38600 23867 37752 14084 41526 10810
 25186 23832 35072  7945 21011 18481 12819  4851  4986 26625 25860 30116
 36370 14713 11750  8197]"
18739,"[34338 31432 25194 19204 13979 27447  7377 16926 34643 12942  4191 28955
  8487 14190 10434 19090   706 27596 36689 16941 40090 38871 36413 12820
 42035 16606 38939 27999 37284   784 13707  1363 27897  9574   231  6655
  7876  8007 35430 13708 33644 21506 20422 38976  8155  9628 40969 16118
 29189 11280  8525  8943 25264 14536  1554 30788 16326   291 28867 22347
 17187 25186  8532 14230 42089 21265 32842 39475 31941 18481  6711 41045
 14084 40395 24947 26324  4986  7530 14492 23832 35603 35072  7587 29169
 25860 13144 21011 41526 23867 37752 23507 22409 19802 37718  4851  7945
 40884 12819 28586 14713]"
11334,"[31432 34338 19204 25194 27447 13979 12942 28955 42035  7377   706 37284
 27999 13708  4191 33644   231 36689 19090 36413 21265  7876 16606 40090
 27897 13707   784  8487 41045 40969 11280 16326 14190 27596 38871 22347
  8197 34643 38976 14230 40884 42089  1363  7530 16941 14985 32842 12819
  9628 30116 35603 14492  7945 26324 26625  6056 16118 25264 41739 39475
   291 24947 24295 33008  9574 18589 32102 10810 38600 12820 37752 29189
 13144 31941 28069 14536   494 28867 17187 30788 29169 23867 16926 41299
 28620  5553 10434  1738 36370 22409 11750 36867 41526 16746  8155  8943
 21059 31605 27761  2568]"
10110,"[34338 31432 25194  7377 12942 19204 13979 28955 27447   706 34643 36689
 27999  8487   231  4191 40090 42035 16926 38871 13708 33644 27897 19090
 10434 38976 21265 13707 16606   784  9628 27596 37284 16326 14190 25264
  7876 12820 16941 41045 24947 40969 22347 11280 38600 36413 42089  8197
  1363 31941 21506  8007  8155 35430 23867 29189 33008 30788 10810 37752
 14230 29169 25860 11750  7530  7945  6655 26625 22409  9574 27761 23507
 14084 13144 40884 21011 20422 17187  8943 14492  7587 36370 26324 41299
  5106 33642 16118 38939 12819 32842  6056 28867 33299 15430 29197 18589
 37718 28620 21114 24295]"
2954,"[31432 34338 25194 19204 13979 27447  7377 12942 28955  4191 16926 34643
  8487   706 10434 36689 40090 14190 36413 19090 16941 27596 42035 16606
 38871 37284 27999 12820   231 13707 27897  1363   784 13708  9574 38939
 33644 38976  7876 40969 35430  6655 16118  8007 22347 21265 21506 16326
 11280  9628 20422  8155 25264 42089 29189 17187  8943 41045  1554 14230
 30788  8525 14536 28867 31941 32842 26324 14492  7530 24947 18481 25186
 35603   291 14084 40395 39475 29169  4986  8532 37752 12819  7945 13144
 26625 23507  4851 23867 40884 23832 25860 22409  7587 41526 37718 13597
 14985  6711 38600 35072]"
10449,"[34338 31432 25194 19204 13979 16926 27447 34643  4191  7377 10434  8487
 36413 14190 16941 27596 38939 28955 12820  9574 19090  1363 16606 36689
  6655 12942 40090 20422  8525 35430  8007 16118   784  1554 38871 37284
 13707 25186 21506 29189  6711 14536   291  8943  8155 18481 28867  8532
 40395 17187 19802 32842 27897   706  4986 42035  7876  6651 39475 40969
 30788  4886 22347 23832 31941 26324 14084 42089 35072 40522  4851 38976
 14492   231 25264 30085 23260 23507  4626 30003 21000 41526  7587 36958
 37718 22392 14230 11280  8595 25860 29169 28586 12648 39609 35603 37209
 23968  9628 13597 33837]"
10483,"[31432 25194 34338 19204 13979 27447 12942 28955 42035 37284 36413  7377
   706  4191 40090 13708 16606 36689 21265  9574 40969   231   784 14985
 22347 27897  1363 32842 33644 18589 34643 41045 42089 13707 16941 16118
 14492  7876  7530 40884 38976  8197 26324 35603 12819 41739 16326 17187
 14230  7945 32102 26625 18481 23968 30085 12820 14536 35430 10434 30116
 25186 21114 33008 27596 24115 33642 24295  2568 28867 38871 31941  4886
 11280  8487 33730  2592 19353 37770 41034 21059   494 39475 36867  8943
 12648     0  6056 37752 34759 13597 19547 27999 27761   291 39609  1738
 29189 38600  5553 16746]"
3472,"[31432 34338 25194 13979 27447 28955 19204  4191 12942 37284  7377   706
 16606 34643 36413  1363  8487 16941 40090  7530 14230 40969 42089 19090
 13707 13708 41045 10434 14985 17187 14492  9574 27897 38976 35603 42035
  1554 36689 14190  8155 38871 14536 27596 13597 25186 31941 18481 16118
 41526 39609 23832 21506  8943 26324  5553  6655   291 38939 11280 24115
  2592 30116 30788 13144 33008 26625 19353 12819  4986 31128 30085 27999
 21418 35358  7876 29169  2568 39475  4851 15910 28620 37770   231  1738
 37209 23867 37752 34759 35006 22251 37946 39831 14084 33313  8525 41299
 29189 23676 35072 22078]"
2422,"[34338 25194 16926 31432 19204 34643 14190 13979 38939  8487  4191 10434
 19090 27596 16941  7377  6655  8007 27447 12820 21506  6711  8532  8525
 38871 20422  1363  8155  1554   291 19802 30788 25186  8943 29189 35430
 14536  9574 13707 23260  9628 10121 27999 16039  7587 16606 28955 21011
 35072 14084 40522 28867  4986 40395 38118 36413 39475 18481 23832 16118
  3579 33837 25264   784 22409 36689 17187  6651 33815 11280 28586  7876
 41526  4851 14713  4626 36958  8595 14230 40090 31941 21000 29169 19675
 23507 27897 30003 31128 31815  8114 28189 10997 39835 28924 13144 29333
 15910 15974 10051 37713]"
26431,"[31432 34338 25194 13979 12942 19204 28955  7377 27447  4191   706  8487
 19090 34643 27999 14190 37284 38871 16606 40090 27897 13707 13708 16941
 41045 36689   231 42035 10434 38976 14230 27596  1363 40969  7530 11280
 42089 16926  8155  7876 33644 21506 16326 30788 31941 25264 14492 17187
  9628 35603 36413 38939  6655  1554  8007 13144 22409 23867   784 41526
 14084 29169 10810 33008 21011 23832  8943 37752 36370 21265  5553 26625
 30116 38600 14536 41299 13597 14985 22347 35358 26324 15910 17715  8532
 29189  7587 39475 28620 12820   291 35072 40884  9574  1738 24947 11750
 31128  4986  6056 12819]"
16936,"[25194 31432 34338 19204 13979 16926 34643 27447 36413  4191 10434  9574
  7377 12820 16941 40090 36689 35430 27596 16606 38939 20422  8487  1363
   784 16118  6655 28955  8525 40395 32842 28867 37284 18481  6711  8007
 22347  1554 17187 29189  8943 38871 25186 42035 12942 14536 19802  4886
 30085 23968   706 23507 25860  6651  4986 14190  8595 19547 12648 13707
 22392 22118 40969 40522  4626 21506 27897 26324 37209 41739 38976 21000
  8532 36958 21265 37718  8155 28586 30003  4851 21114 15774 18589 42089
 31941   231 14492 13597 39475 13708 37713 39799   291  7945 25264 39609
 10734 23832 24947 19353]"
10243,"[31432 34338 25194 12942 19204 28955 13979 27447  4191 19090  7377   706
  8487 27999 14190 37284 14230 41045  7530 13707 16606 13708 27897 11280
 38871 42035 40969  1363 42089 16941 35603  7876 38976  8155 14492 30788
 34643 30116   291 27596 21506   231 41526 40090 22409 14985 36370  5553
 13144 31941 10810 17187 16326 23832  1554 33644 35358 39475 28069 31128
 14536 28620 23867 41299 15910 17715 14084 31605 29169 35072 21011 33008
 21418 13597 26625 38939 36689  6056 10121  1738  8943 26324 19534 37752
 25186 39831  2592  8532 35006 25264 39609   494 10434 12819  6655  8398
  8007 14824 16746  9628]"
21773,"[31432 25194 34338 19204 13979 27447  4191 36413 34643 16926  9574 10434
 16941 28955 16606  1363  7377 37284 38939 12820  8487 40090 27596 16118
 25186  8525 18481 35430  6655 36689 20422  1554 14536 14190 17187 12942
 40395  4886  8943 32842 28867   291   784 19802 30085  8007 29189  6651
 40969 42035 13707 14492 14985  4986 42089 19090 22392 21000 22118 12648
 26324 39609   706 23968  8532  4626  8155 19547 35603 21506 39475 22347
  7530 13597  4851 37209  6711 23832 19353 38871 31941 30003 14230 12819
 27897 40522 37713  8595 41526 41739 34759 37946 37718 38976 10734  2592
 35072 33313 10051 15774]"
25291,"[34338 31432 25194 13979 19204  7377 27447 12942 16926 34643 28955  4191
   706  8487 36689 10434 40090 38871   231 19090 27596 42035 27999 16606
 14190 16941 12820 27897   784 33644 13708 13707 38976 36413  9628 37284
 25264 21265 38939 35430 16326  9574  7876  8007  1363  6655 24947 22347
 40969 21506  8155 20422 11280 29189 41045 16118 42089 31941  8943 30788
 25860 23507 38600 28867 17187  1554 14084 40395 32842 37752 23867  7587
 29169 14536 26324  7945 14230 14492  8525 13144 21011  6711  7530 27761
  8197 11750 37718 40884  8532 33008 22409 39475 26625 23832  4986  4851
 10810  5106 33642 12819]"
13670,"[31432 34338 25194 19204 13979 12942 27447  7377 28955  4191   706 34643
 40090 36413 37284 36689 16606 42035  8487 10434 16941 13708 16926  9574
 27897  1363 40969 13707   231 38976 38871 27596 19090   784 21265 42089
 12820 41045 17187 22347  7530 16118 33644 14230 14492 35430 16326 27999
 31941 14985 14190  7876  8155 26324 32842  6655  1554 14536  8943 11280
 18481 35603 25264 29189  8007 20422 26625 40395 21506 13597 12819 38939
 33008 40884 37752 18589  7945 29169 33642 30788 23867 30085  2568 28867
 13144 23968 41526 25186  8197 23832 24947 21114  4986 27761  4851 38600
 22251 39475 14084 37718]"
11664,"[34338 31432 25194 19204 13979  4191 14190  8487 27447 19090 34643 16926
 28955 38939  7377 16941 10434 12942 27596  1363 21506  6655   291  8155
  1554  8532 13707 16606 38871  8007 14230  8525 25186 30788 27999 37284
 14536  8943  7530 35603 20422 23832 35072 36413 10121  6711 17187 11280
 41526 14084 19802 39475 42089   706 21011 18481  4986 12820 27897 29189
  7876  9574 31128 40969 22409 14492 41045 31941 38118  7587 40090 16118
 13144 39609 15910 23260 38976 29169  4851 35358  8114 13597 35430  3579
  5553 16039 19675 40395 10997 28867 14713 21000 23867 36689 25264 17715
 36370  9628 30003 26324]"
24085,"[31432 34338 25194 19204 13979  7377 27447 12942 16926 34643 28955   706
 36689  4191 40090 10434  8487 42035 38871 12820   231 27596   784 36413
 16606 16941 27897 33644 13708 21265 27999  9574 38976 19090 13707 14190
 37284 35430 22347  9628 25264 24947 16326  1363  7876  8007 38939 20422
 40969  6655 16118 25860 29189 23507 32842 21506 31941 28867  8155  8943
 11280 42089 40395 38600 17187  7945 41045  8197 26324 37752 30788 27761
  8525 23867 29169 21114 18589 40884 37718  1554 14492 14084 14536  7587
  5106 26625  4986  6711 23968 33008 33642 11750 36867 13144  4851 28586
 21011 12819  7530  8532]"
25046,"[31432 25194 34338 13979 19204 27447  7377 12942 36413 28955 40090 36689
   706 34643 42035  4191 37284 16606  9574 21265 10434 13708   784 16926
 12820 22347   231 16941 35430 27897 38976 40969 16118  1363 18589 32842
 33644 38871 13707 42089 17187 23968 27596 21114 16326 26324  7945 40395
  8197 24947 14985 30085  8487 41739 28867 40884 20422 25860 33642 14492
 18481 31941 19547 23507 27761 12819 26625 29189 25264  2568  8943  7876
 33008 12648 41045 37752 36867 37718  7530 33730 13597 32102 14536  6655
 38600  4886 24295 15774 22251  5106 37209 22118 29169     0  1554 41034
  4851 22392 23867  4986]"
21349,"[31432 34338 25194 19204 13979 12942 27447 28955  7377   706 42035 37284
  4191 36413 36689 13708 40090   231 16606 34643 21265 33644 27897 19090
   784  8487 13707 27999  7876 40969  1363 41045 38871 16941 22347 38976
 16326  9574 27596 42089 14190 10434 12820 11280  7530 16926 14230 14985
 32842  8197  1738 14492 40884 16118 12819 26324 17187 35603  7945 18589
 26625 31941 24947 30116 25264 35430 29189 33008 38600 14536  8943 39475
 37752 30788 41739 28867  6056 29169 32102   291 24295 18481  2568 13144
  8155  9628 27761 23867 33642 25186   494 41299 36867 10810 28620  5553
 21114 41526     0 23968]"
6424,"[31432 25194 34338 13979 19204 12942  7377 27447   706 36689 42035 28955
 40090 21265   231 13708 36413   784 33644 34643 37284 22347 27897 16606
 38976 12820 24947 16926 10434 16326 38871  9574  8197 18589  4191 40969
 35430 27999 25264 13707 32842 25860  7945 21114  9628 40884 38600  7876
 16941 23507 16118 27761 33642 27596 41045 33008 42089 26324 23968 41739
 26625  8487 24295 36867  5106 30028 37752 31941 33730 28867  1363 12819
  2568 14492 23867 40395 17187 11750 29189 20422 14985 21059 11280 37718
 19547 32102 30085 22251 29169 33299     0 41299  3620 13297  8943 10810
 41034 15774  6056 29197]"
26775,"[34338 25194 16926 19204 13979 31432 34643  7377 27447  8487 14190 10434
 27596 12820 38939  4191 19090 16941 38871 36689  9628  8007   784 20422
  6655  6711  8525 35430 27999 36413  9574 21506 29189 40090 33644 25264
 28867  8532   231 25860 12942 28586 28955  7876  8943 23507  8155 13707
 24947  1363 16118   291 16606 36958  1554 30788 42035 27897 23260 40395
 16039 33815 14536  7587 19802 33837 32842 40522   706 14084 16326 22347
 39475 21011 25186  6651 11280 35072  8595  4986 10121 38976 14713 29169
 18481 36867 22409 37718  4851 31941  7977 41844 23832 17807 38118 28189
 26324 21265 23867 15974]"
12239,"[31432 25194 34338 19204 13979 27447 36413  4191 28955 37284 34643  9574
 16606 12942  1363 16941  7377 40090 17187 10434 16926 42035 25186 16118
 18481 36689 14985 27596 32842  4886 40969 12820 14536 35430  1554   291
   706 14492  8487 30085  8525 42089 38939  7530  8943 26324 35603 28867
 13707 20422 39609   784 40395  6651  6655 12648 23968 22118 22347 29189
 14230 13708 24115 19353 22392 41739 21000 13597 34759 19802  4986 19547
 27897 12819 39475  2592 37209 18589 41526  4851 14190  4626 31941 23832
 37946 30003 38976 19090  4725 40884  2568 23676 33313 37713 32102 21265
  7945  8155 10734  8007]"
361,"[25194 34338 31432 19204 13979 16926 34643 27447  7377 10434 12820 36413
 36689  4191  9574   784 40090 27596  8487 16941 35430 38939 20422 16606
  6655 16118 38871 14190  8525 28867  8007 42035 25860 22347 32842 12942
 40395  1363  6711 29189 28955 23507   231 21265   706  8943 24947 28586
 33644  9628 27897 25264 13707 19090 18481 36958  1554  8595 37284 23968
 19802 14536 21506 41739 25186 38976 40522  6651 19547 17187 30085  4986
  8532  7876 36867 26324 37718 33815  4886  8155 13708 12648 23260 16326
 33837 31941 21114 18589  7945  4851  4626 22392 15774 39475  7587 40969
 16039 30003 14084 37209]"
9270,"[31432 25194 34338 19204 13979 27447 36413 34643 16926  9574  4191  7377
 40090 37284 10434 28955 36689 12820 16606 42035 16941 16118   784 12942
  1363 32842 35430 30085 27596 18481 28867 22347 20422 25186  8525 21265
  4886   706 41739 40395 23968 38939 17187 18589 40969 13708 14536  6651
 14985  8487 29189 12648 26324 19547  6655  8943 13707 14492  1554 42089
 12819   291 22392 22118 25860 27897  7945   231 19802  4986 21114 37209
 21000 40884  4626  8595 19353 38976 23507 39609  8007 36867 39475 15774
  4851 37718 30003 36958 33644 32102 34759  7876 38871 13597 37713 31941
 10734 35603 33642 28586]"
2983,"[31432 34338 25194 12942 19204 13979 27447  7377 28955   706 42035 36689
 40090 21265 13708   231 37284 36413 33644 16606 27897  4191   784 34643
 38976 27999 22347 40969 38871 16326 13707  8197 41045 18589  7876 24947
 10434  9574 42089  8487 40884 12820  7945 25264 16941 38600 32842 33008
 26625 35430 33642 26324  7530 11280  1363 21114  9628 14492 27761 16118
 31941 27596 14985 37752 12819 24295 16926 17187 25860 23867  2568 33730
 23968 14230  5106 32102 41299 41739  6056 23507 11750 19090 36867 21059
 10810 29169 30028 29189   494     0 30116 28867 28620 22251 41034  1738
 33299  3620 13597 30085]"
21894,"[31432 25194 34338 13979 19204 27447  7377 12942 42035 28955   706 36689
 16926 33644   231 36413   784 21265 37284 40090 13708 34643 12820 27999
 22347  7876 27897 16606 27596  9574 16326 32842 24947 38871  4191 10434
  9628  8197  8487 13707 16941 38976 18589 25860  7945 41739 36867 35430
 25264 40969 28867 19090 16118 40884 26324 29189 11280 20422 24295 38600
 23507 12819 41045  1363 23968 14190 28586 26625 21114 32102 36958  7977
 27761  5106  8943 39475 37752 33008 42089 33642  8525 11750 30085  6056
 14492 14536 19547 31941 14985 33730  8007 21059 23867 29169   494   291
 37718 30788 10810  2568]"
19625,"[31432 25194 34338 19204 13979 27447 28955 36413 12942 37284  4191 42035
  7377 16606 40090   706  9574 36689 34643  1363 13708 16941 40969 14985
 16118 21265 32842 10434   784 42089 22347 17187 18481 14492 27897 18589
  7530 13707   231 12820 26324 38976 30085 12819 35430 25186 35603 14230
 23968 41045 41739  4886 32102 40884 14536  8487 27596  7945 24115 26625
 28867 12648  7876 33644 39609 13597 19353 34759  8943  2568 19547 31941
  1554 40395  2592 33642 16926 21114  8197 29189 22118 37770 16326 39475
 22392  4851  8525 20422     0   291 33008 37209 38871 30116  4986 41526
  6651  5553 21000 41034]"
19294,"[34338 31432 25194 19204 13979  7377 16926 27447 34643 12942  8487 28955
  4191 10434 14190 36689   706 19090 38871 27596 27999 12820 40090   231
  9628   784 16941 27897 38939 33644 42035 13707 16606  8007 25264 21506
  7876  6655 24947 38976 13708 35430 20422 16326  8155 29189 11280 21265
 36413 22347  1363 30788  9574 25860  6711 23507  8943  7587  8532  8525
 31941 16118 28867 40969 37284 14084 21011 40395 38600 23867 16039 41045
  1554 22409 29169 28586 14536 11750 32842 37752 13144 42089 17187 10810
  4986 23260 26324 39475  7945 36958 35072 37718 23832 27761  5106  4851
 33837 14713 33815 14230]"
17783,"[31432 34338 25194 19204 13979 27447 28955 12942  4191  7377 37284 36413
 16606   706 34643  8487  1363 16941 40090 42035 19090 14492 10434 13707
 36689 40969 14230  9574 13708 14190  7530 27596 42089 27897 17187 14985
 41045 35603 25186 16118 16926 38976 38871  1554 14536 18481   291 38939
 26324   231  7876  8155  8943 11280 41526 31941 27999  6655 13597 39475
 39609 12820 12819   784 22347 21506 32842 23832 30788  8525 35430  5553
 30085  2592  4986 29189  4851 40884 26625 30116 19353 29169 16326 24115
 13144 28867 33644  4886  8007 21265  2568 20422 40395 35072 23867 37752
 31128 33313 33008 28620]"
6029,"[34338 31432 25194 13979 19204  7377 12942  4191  8487 28955 34643 19090
 14190 16926 27447 10434   706 38871 16941 27999 27596 38939 13707 16606
 40090 21506 36689  1363 27897  8155  8007  6655 38976   231 14230 30788
 41045 11280  1554 25264  9628 12820 37284  8532 13708 42089  7530 21011
 31941 40969 14084 29169 35072 17187  7876 22409  8943  7587 16326 13144
 23832 14536 33644 29189 23867 20422 14492 41526 10121 35430 35603  6711
   784  8525 42035   291 16118  4986  9574 13597 15910 36370 37752 39475
 16039 38118 35358 17715 10810 36413 19802  4851 31128 40395  5553 38600
  3579 25186 23260 26324]"
13637,"[34338 31432 25194 19204 13979  7377 27999 12942 16926 27447  8487 34643
  9628   706 19090 14190 28955 38871   231 27596 36689 33644 10434  4191
 27897  8007 25264 40090 13707   784 16326 12820  7876 24947 42035 38976
 16941 13708 11280 21506 38939  8155 16606  6655 41045 30788 21011 21265
 38600 22409  7587 14084 29189 23507 11750 10810 22347 25860 23867 35430
 20422  6711 16039 31941 13144  8532 36370 40969  8943 29169 37752 29197
  1363 10121 28586 23260 14230 28867 14713 27761  5106 33008 17715 42089
 35072  8197  7945  1554 38118  7977  8525 15974 39475 23832 15430  4862
 33837 37718 41299 26625]"
13398,"[34338 31432 19204 12942 13979 25194 28955 27447  7377 19090 27999 14190
  8487   706  4191 42035 33644   231 27596 38871 13707  7876 34643 37284
 11280 27897 13708 41045 16926  9628 14230 36689 30788 16326 16606 22409
 16941 38976 21506  8155 40969 40090 25264   291 10810  1363  7530   784
 38939 36370 10434 35603  8007 39475 30116 42089 10121 13144 29189 21011
 35072 41526 29169 23867 38600 14084  6056 14492 11750 31941 21265  8532
 14536 14713  8943 37752 24947  5553 41299  6655 23832 28620 26625 28069
  7587 12819 17715 35358 26324  8197 31605 33008 40884 17187 12820   494
 31128  1554 15910 14824]"
9042,"[31432 34338 25194 19204 13979  7377 16926 27447 34643 12942 36689 10434
 40090  4191 36413 28955   706 12820   784  8487  9574 42035 16941 27596
 16606   231 38871 35430 21265 27897 22347 33644 13708 37284 20422 38976
  1363 16118 13707 38939 24947  6655 32842 25264 25860  8007 23507 16326
 29189 28867 40395  9628 40969 14190 19090  7876  8943 27999 17187  8525
 26324 18589 31941 42089 21506  7945 23968 21114  8155 14536 18481  1554
  6711 37718 41739 36867 30085 27761 40884 38600 37752 19547  4986 14492
 28586 29169  5106 36958 33642 23867  8197 12819  4851 14084  7587 26625
 12648 11280 15774 19802]"
18884,"[31432 34338 25194 13979 12942 27447 28955 19204  7377   706  4191 37284
 40090 16606 42035 36413 13708 36689 40969 34643 38976  1363 27897  7530
 16941 42089 41045  8487 13707 14230 14985   231 21265  9574 14492 10434
 38871 17187 22347 31941 33008 35603 16118 26324 19090 27999 13597 26625
 16326 33644   784 18589 40884  2568 11280 12819 27596  7876 33642  8197
 37752  8155  5553 30116  1554 14536  7945 30085  8943 13144 24115 35430
 23867 41526 18481 22251 41299 32842 29169 37770  1738 28620 39609 23832
 27761  2592 21418 21114 32102 38600 19353 23968   494  4851 37209 35006
 33730 41034 35358 25264]"
24141,"[31432 34338 25194 19204 13979 28955 27447 12942  4191 37284  7377   706
 36413 16606  1363 42035 14230 40090  7530 16941 40969  8487 34643 19090
 13708 14985 42089 13707 41045 14492 35603 27897 17187  9574 38976 36689
 10434 14190  1554 14536   291 25186 38871  8155 16118 18481 41526 31941
 13597 26324 24115 39609 11280 30116 27596  5553  7876  2592 23832 12819
 26625 27999   231 30788 19353  8943 13144 21506 21418 37770 33008 30085
 39475  6655 31128 35358 15910  1738 38939  2568 40884 29169  4986 28620
 22347 34759 37752 35006  4851 41299 28069 23676  4886 23867 37946 32842
 33313 16326 16746 21265]"
20854,"[31432 25194 34338 19204 13979 27447  4191 36413 34643 16926 28955  9574
  7377 10434 16941 37284 16606  1363 40090 12942 36689  8487 12820 27596
 38939 16118 25186 35430 18481 17187 42035 20422  6655  1554  8525   706
 40969   784 14536  8943 40395 32842 13707 30085 42089  4886 14985 28867
 14190 14492 29189   291 19802 22347  8007  4986  7530 27897 19090 38871
 26324 13708 23968 12648  6651 35603 22118 39609 22392 34759 13597  8155
 38976 21000 14230 19547 31941 21506 37209 19353 23832  4851 39475  4626
 30003  8532 12819 41526 37718 18589 41739  2592  6711 37946 37713  7876
 29169 33313  8595 21265]"
22837,"[34338 31432 25194 19204 13979  7377 16926 12942 34643 27447  8487  4191
 28955 14190 19090 10434   706 38871 27999 27596 36689 16941 40090 21506
  9628   231 12820 27897 38939 13707 16606 25264  8007 33644  6655   784
 38976  8155 13708  7876  1363 11280 16326 42035 30788 20422 24947 35430
  8532 29189  7587 21011 14084 41045  8943  6711 31941 40969  1554 22409
 37284 23867 23507 22347 14230 42089  8525 16039 13144 36413 38600  9574
 21265 29169 25860 17187 23832 37752 14536 10810 11750 40395 10121 28867
 23260 16118  4986 35072 39475 41526  7530 36370 15974 14713 15910 38118
  4851 14492 27761 17715]"
8038,"[31432 34338 25194 19204 13979  7377 12942 27447 28955 42035   706 36689
 16926 34643   231 21265 40090   784 33644 36413 13708 12820 27999 37284
 27897 38871  4191 27596 22347 16606 10434  8487 16326  9628  7876 24947
 13707 38976  9574 16941 19090 32842  8197 25264 35430 40969 25860 40884
  7945 11280 18589 16118 38600 14190 41739 36867 41045 29189 28867 23507
 20422 26324  1363 24295 42089 27761  8943 23968 26625 21114 37752  5106
 12819  8007 11750 31941 17187 29169 23867 14492 33008 28586 36958 33642
 10810 39475 40395  7977 14536  6056  6655 33299 14985 37718 13144 30788
 32102  8525 33730 30085]"
27099,"[25194 31432 34338 13979 19204 16926 34643 27447  7377 36413 10434 12820
 36689  9574 40090  4191   784 35430 16941 27596 42035 16606 20422 16118
 21265 22347  8487 32842 12942 28955   706 28867 38939 25860 40395   231
 38871  6655  8525 23507  1363 37284  8007 29189 24947 41739 33644 27897
 23968  8943  6711 18589 18481 28586  8595 13708 36958 19547 21114 38976
 30085 25264 17187 14536 13707 36867 12648  6651 26324  4886  7945 37718
 19802  1554 40522 40969 16326  9628 25186  4986 15774 14190 22392  7876
 22118 33815  4851  4626 37209 31941 30003  5106 39799 27761 12819 21506
 40884 33642 33837 21000]"
22121,"[19204 13979  7377 27447 16926 42035 34338 25194 33644   231 36689 21265
 12942   784  9628 27999 24947   706 12820 22347 25860 16326 31432  8197
 24295 25264  7876 40090 27596 36867 13708 38871 23507 27897 32842 28586
 34643 41739 38600  7977  7945 28955 36958 35430 18589 28867  5106 40884
 20422 10434 11750 36413 29189 11280 38976  8487 27761 33815 13707 21114
  2278 33299 24332 10810 14190 29197 13297  8007 19090 30028  6056 23968
  9574 35099 21059 16118 38471 37752 26324 13629 33837 33730 40554 26625
 15430 37284 12819  6711 33809 33642 37718 23867 12996 40754  4179 15765
 13340 21030 14713 33008]"
24931,"[34338 31432 25194 19204 13979 14190  4191 19090  8487 16926 34643 27447
  7377 38939 28955   291 27596 10434 16941 12942 27999 38871 21506  6655
 30788  8007  1363  8155  8532 13707  8525  1554 14230 11280 16606  6711
 10121 25186 14536  9628  7876 12820 21011  8943 35072 29189 14084 20422
 22409 39475 27897 23832 41526  7587 19802 37284  3579 38118   706 35603
  7530 23260  4986 17187 16039 31128 41045 13144 25264 31941 42089 29169
 18481 38976 14492 14713 15910 35358 36370 40969 28867  4851 10997 40090
 16118 36689  5553 23867  9574 35430  8114 31815   784 36413 39835 33837
 36958 40395 40522 15974]"
